0.729285340711814,0.2,0,0.200941912742582,0.2,0,0
0.2,0.2,0,0,0,0,0
0,0,0.2,0,0,0,0
0.200941912742582,0,0,0.200941912742582,0.2,0,0
0.2,0,0,0.2,0.2,0,0
0,0,0,0,0,0.230573856721565,0.2
0,0,0,0,0,0.2,0.2
