rstar,g,z,output gap
1961-01-01,4.23258035105401,4.19324282875935,0.0393375222946673,-3.22566238812999
1961-04-01,4.22756360333475,4.18984911866234,0.0377144846724142,-2.99647837173279
1961-07-01,4.21291522704468,4.18013821416648,0.0327770128781982,-2.3968019995724
1961-10-01,4.19309571685069,4.16674125511478,0.0263544617359138,-1.70254532916476
1962-01-01,4.17180712422455,4.1512766610062,0.0205304632183491,-1.13008443240119
1962-04-01,4.1539009361208,4.13573010296003,0.0181708331607702,-0.836881848276676
1962-07-01,4.14755567821242,4.12730275141987,0.0202529267925478,-0.650810066344548
1962-10-01,4.14838826474851,4.12123879239449,0.0271494723540183,-0.651514849246382
1963-01-01,4.16277070166656,4.12505208972839,0.0377186119381634,-0.535501330569446
1963-04-01,4.17949484700819,4.13011587435164,0.0493789726565556,-0.312462086489177
1963-07-01,4.19701041137094,4.13651269212912,0.0604977192418182,0.0920199220729501
1963-10-01,4.207358600776,4.13488918742638,0.0724694133496208,0.287648348621815
1964-01-01,4.22532474851899,4.14020974647807,0.0851150020409234,0.642908578608399
1964-04-01,4.2353265442013,4.13755085529134,0.0977756889099599,0.853974600186575
1964-07-01,4.24900710620214,4.13736099581762,0.111646110384517,1.06804298937197
1964-10-01,4.26104748058064,4.13431424209404,0.126733238486604,1.1647792203828
1965-01-01,4.27924423888033,4.13960939794163,0.139634840938697,1.63721386797545
1965-04-01,4.28039727188766,4.1324688975234,0.14792837436426,2.07402097571901
1965-07-01,4.27645523493594,4.12527699753283,0.151178237403101,2.70388343279785
1965-10-01,4.25586750340623,4.1084306967429,0.147436806663338,3.36583911385071
1966-01-01,4.22057888407003,4.08218545151756,0.138393432552473,3.86762877731917
1966-04-01,4.17483194505338,4.04570153718358,0.129130407869805,3.82015611719328
1966-07-01,4.13866519071269,4.01717443652739,0.121490754185296,3.64927606496246
1966-10-01,4.10187491780618,3.98836394422466,0.11351097358152,3.41651864673065
1967-01-01,4.06420741369082,3.95885815846567,0.105349255225148,3.1514737706882
1967-04-01,4.02639092399848,3.92810032941341,0.0982905945850705,2.80051229550281
1967-07-01,3.99543096951131,3.90398673111929,0.0914442383920196,2.68732832967726
1967-10-01,3.96085936892446,3.87806788716235,0.08279148176211,2.75337251109465
1968-01-01,3.92392902591711,3.85354231064348,0.0703867152736262,3.1306612916959
1968-04-01,3.87358272508666,3.8193600296264,0.0542226954602587,3.45305096821482
1968-07-01,3.81868299533279,3.78075487263192,0.0379281227008707,3.50677398162918
1968-10-01,3.7682319910882,3.74536721562529,0.0228647754629077,3.41144347233876
1969-01-01,3.72162966263824,3.71469419618595,0.00693546645228621,3.43385384090936
1969-04-01,3.66837199974603,3.67719810557625,-0.00882610583022019,3.20105820424976
1969-07-01,3.62298412226176,3.64525227343234,-0.0222681511705777,2.80537292365432
1969-10-01,3.580979154655,3.61333865485511,-0.03235950020011,2.06406725572845
1970-01-01,3.55160909144616,3.59061218748997,-0.0390030960438123,1.3057443123065
1970-04-01,3.52726587662835,3.5717626439625,-0.0444967673341479,0.674413162674455
1970-07-01,3.50442302724809,3.55432950435815,-0.0499064771100529,0.228817523919929
1970-10-01,3.47961732461685,3.532610687704,-0.0529933630871436,-0.295141970279474
1971-01-01,3.46941436438311,3.52675072038664,-0.0573363560035277,-0.0783275343011383
1971-04-01,3.43874549885699,3.50197413798199,-0.0632286391249924,0.0499637852736896
1971-07-01,3.41837118924181,3.48417593684553,-0.0658047476037167,0.266747884214283
1971-10-01,3.40371653783197,3.47033411134832,-0.0666175735163477,0.5191062531851
1972-01-01,3.39535732619916,3.46535940968602,-0.0700020834868566,1.14616939790619
1972-04-01,3.37394110916088,3.45352359765438,-0.0795824884934934,1.97355465198723
1972-07-01,3.34008574939092,3.43331081378415,-0.0932250643932338,2.64678333163056
1972-10-01,3.30605097286313,3.4175689653757,-0.111517992512566,3.3985809594343
1973-01-01,3.25996410229734,3.39740196761423,-0.137437865316881,4.16029867185318
1973-04-01,3.19799007357436,3.36556688696233,-0.167576813387969,4.39392223094251
1973-07-01,3.13770279497464,3.33423343887653,-0.196530643901898,4.03825689240784
1973-10-01,3.08881037935147,3.31438785040042,-0.225577471048947,3.54813111293458
1974-01-01,3.03402108147737,3.28793794216111,-0.25391686068374,2.56938009430189
1974-04-01,2.99202412503935,3.27115494551249,-0.279130820473131,1.59342158243783
1974-07-01,2.95261219201163,3.25220237666192,-0.299590184650292,0.386130802796288
1974-10-01,2.9293436500383,3.24287236054894,-0.313528710510646,-0.789030849468872
1975-01-01,2.91555563423639,3.23688280349357,-0.321327169257183,-1.79737766863582
1975-04-01,2.91787972839394,3.24410674141488,-0.326227013020937,-1.95598763924033
1975-07-01,2.9173333552887,3.24991964387968,-0.332586288590973,-1.43280857588479
1975-10-01,2.91175038008798,3.25128881145474,-0.339538431366759,-0.739878797722213
1976-01-01,2.90803534290107,3.25456759466543,-0.346532251764363,0.0180477356113897
1976-04-01,2.90056199817711,3.25160103579553,-0.351039037618424,0.426750368738794
1976-07-01,2.90645419881755,3.25683685187007,-0.350382653052521,0.645349783751271
1976-10-01,2.92281654423104,3.26927376882267,-0.346457224591635,0.857392517155745
1977-01-01,2.94346315217358,3.28548769657082,-0.342024544397239,1.22045106594987
1977-04-01,2.9614932683001,3.30090692505909,-0.339413656758996,1.77753299678363
1977-07-01,2.97159391350576,3.30952929327608,-0.337935379770321,2.25279818586614
1977-10-01,2.98022785197463,3.31394484491805,-0.333716992943421,2.37753965555544
1978-01-01,3.00168467475277,3.32990857097163,-0.328223896218867,2.64159858833932
