rstar,g,z,output gap
1961-01-01,3.78415577835802,3.82207061656228,-0.0379148382042569,-2.69301761956686
1961-04-01,5.61584923032924,5.61445772503899,0.00139150529024488,-3.03621682085156
1961-07-01,6.03489485383463,6.02646416696233,0.00843068687230402,-2.61151194616133
1961-10-01,5.37620395342663,5.38101385742574,-0.00480990399910125,-1.72861178103122
1962-01-01,5.78423055819402,5.77950589312888,0.00472466506513097,-1.16295715446347
1962-04-01,5.02723129431679,5.02889544069281,-0.00166414637601614,-0.283341426395197
1962-07-01,4.94506647710314,4.94780491533635,-0.00273843823320107,-0.044509860272683
1962-10-01,5.18647114097098,5.18225290291673,0.00421823805425249,0.166189927874427
1963-01-01,4.84069137563498,4.84647172672005,-0.00578035108506955,0.364522182947184
1963-04-01,4.89481964219756,4.9094158818602,-0.0145962396626453,0.356595095711498
1963-07-01,4.66505545560443,4.66101260472272,0.00404285088170831,0.825745203411174
1963-10-01,5.18144304359972,5.17951404313621,0.00192900046350707,0.9615182493948
1964-01-01,5.33729880224773,5.3352522454442,0.00204655680353878,1.55698159610816
1964-04-01,4.95984398841021,4.95977547084286,0.0000685175673499545,1.99265528205456
1964-07-01,4.88823107090458,4.8945237494625,-0.00629267855791854,2.00797332919541
1964-10-01,4.71566126295813,4.72177962363256,-0.00611836067442863,2.02475968984049
1965-01-01,5.14598383974039,5.14779369391354,-0.00180985417315218,2.1835615558789
1965-04-01,4.99090343424797,4.98319618994622,0.00770724430175355,2.61205089894068
1965-07-01,4.98643878426928,4.98330442327526,0.00313436099402174,2.69342218999503
1965-10-01,5.19716337227009,5.18630662150469,0.0108567507653979,3.00153062874378
1966-01-01,5.25160980024154,5.2218301931412,0.0297796071003413,3.53763782832652
1966-04-01,5.34402638227694,5.3110932399965,0.0329331422804388,3.92755307735084
1966-07-01,5.02780924116391,5.01639234704628,0.0114168941176324,3.87009779079031
1966-10-01,5.03950760207892,5.03588809539009,0.00361950668882979,3.69806676689382
1967-01-01,4.77784950754258,4.7796342471746,-0.00178473963201854,3.44638844983757
1967-04-01,4.99660752795524,4.9772920148263,0.019315513128941,3.45959150154178
1967-07-01,4.83023837393348,4.80258118417736,0.0276571897561271,3.48615460025295
1967-10-01,4.69669166929412,4.6875204383054,0.00917123098871359,3.18072869571
1968-01-01,4.6706261316493,4.64637000522886,0.0242561264204457,3.11483534248379
1968-04-01,4.92414395615605,4.94028784078062,-0.0161438846245689,2.94342185450986
1968-07-01,4.93757835429617,4.91720241180193,0.0203759424942468,3.3534326902205
1968-10-01,4.96128088008231,4.93946190172641,0.021818978355906,3.38697912595046
1969-01-01,4.95182893858295,4.95498668518866,-0.00315774660571002,3.2593515089097
1969-04-01,4.8652138839559,4.81542574846195,0.0497881354939516,3.47368279233891
1969-07-01,4.84941930691129,4.83518865325893,0.0142306536523536,3.07948230275247
1969-10-01,4.89499437173119,4.89601462622698,-0.0010202544957866,2.90704043101391
1970-01-01,4.82737040186323,4.81270810388931,0.0146622979739186,2.83213685259375
1970-04-01,4.62853959548099,4.66998953663014,-0.0414499411491535,2.14255792500367
1970-07-01,4.66229118011826,4.7142447159825,-0.0519535358642367,1.72485157575429
1970-10-01,4.50230102458152,4.60484928593958,-0.102548261358065,1.09684671129187
1971-01-01,4.29353983643751,4.37567042882306,-0.0821305923855536,0.668328999227441
1971-04-01,4.6928557312523,4.73162812776351,-0.0387723965112092,0.716307367961008
1971-07-01,4.9485734973042,4.94141825816614,0.00715523913806738,1.34146772950885
1971-10-01,4.8529558641319,4.8481497923271,0.0048060718048073,1.69309389835107
1972-01-01,4.57763283991838,4.55043858392664,0.0271942559917381,1.80360867687943
1972-04-01,4.81889333528554,4.82834050902261,-0.00944717373706674,1.83512667863175
1972-07-01,4.6267630044267,4.58270276206427,0.0440602423624267,2.41902786254576
1972-10-01,4.76918137837543,4.75092523791395,0.018256140461475,2.62059005657392
1973-01-01,4.95163781731478,4.88396125992386,0.0676765573909131,3.48258943112805
1973-04-01,4.8494411527134,4.75422348377652,0.0952176689368731,4.13446106861255
1973-07-01,4.70728841372631,4.55279681636606,0.15449159736025,4.59879856712269
1973-10-01,4.80070267381616,4.65418339551372,0.146519278302444,4.74133327680599
1974-01-01,4.69712653667835,4.53393688213878,0.163189654539572,5.01896495402175
1974-04-01,4.71398448858288,4.48763457799233,0.226349910590549,5.4436969879238
1974-07-01,4.47427990457953,4.26879501062777,0.205484893951758,5.33257807038896
1974-10-01,4.27125446310124,4.03180802668567,0.239446436415568,5.18648939453408
1975-01-01,3.97442283352319,3.82373329821564,0.150689535307555,4.35876217439306
1975-04-01,4.04136886046851,3.91893050186719,0.122438358601317,4.08846228256516
1975-07-01,4.19343717737907,4.02610730126044,0.167329876118639,4.54607565424675
1975-10-01,4.12744041548395,3.99899025309122,0.128450162392727,4.71497066232473
1976-01-01,4.14572194882098,4.08762500253302,0.0580969462879668,4.72581925995249
1976-04-01,4.2249882390653,4.23980975956582,-0.0148215205005192,4.79016920543702
1976-07-01,4.04324085786463,4.10809117253346,-0.0648503146688364,4.71771807800727
1976-10-01,3.94908512192294,4.00634080677886,-0.0572556848559142,4.46634641492594
1977-01-01,4.13646165672592,4.13443289410109,0.00202876262483156,4.38008018792576
1977-04-01,4.1326559231833,4.085239395256,0.0474165279273015,4.29014331226222
1977-07-01,4.07375090247679,4.04573113260916,0.0280197698676307,3.94703272394952
1977-10-01,4.20668160731124,4.15073094008016,0.0559506672310767,4.02894892030551
1978-01-01,4.1329829318211,4.09372859071799,0.0392543411031082,4.08227553594946
1978-04-01,4.05141039463463,4.01895917626685,0.0324512183677842,4.12232220620314
1978-07-01,4.04463766462185,4.00251263080236,0.0421250338194849,4.18538031624922
1978-10-01,3.99467126345866,3.98547721490244,0.00919404855621673,4.04897686392368
1979-01-01,3.98859017903767,3.97150829376016,0.0170818852775144,3.97985776491313
1979-04-01,4.10739879127756,4.05600685614377,0.0513919351337909,3.97507864851465
1979-07-01,4.02530392388386,4.03875160232174,-0.013447678437883,3.54969322869371
1979-10-01,4.05906566924112,4.02186803031629,0.0371976389248295,3.44412905312561
1980-01-01,4.06590079935234,4.04388589695366,0.0220149023986798,2.97361510022031
1980-04-01,4.00316831558302,3.95754801721391,0.0456202983691073,2.46291475305398
1980-07-01,3.9511945970333,3.87846502591291,0.0727295711203944,1.86160988829363
1980-10-01,4.13187367148147,4.0139958565282,0.117877814953268,1.66665652956368
1981-01-01,4.40573952847819,4.20932912097047,0.196410407507711,2.02172790226768
1981-04-01,4.38208430450627,4.2270492652598,0.155035039246468,1.8737056042682
1981-07-01,4.10985198969963,3.96765684117065,0.142195148528978,1.26953454707359
1981-10-01,4.00121417003932,3.89281288838782,0.108401281651504,0.124482794592382
1982-01-01,3.77755320358514,3.7029081951782,0.0746450084069483,-1.10874471059577
1982-04-01,3.59937515368108,3.50310573536366,0.0962694183174197,-2.06643620205455
1982-07-01,3.36627572692731,3.35916052389529,0.00711520303202277,-3.29886758976707
1982-10-01,3.13098177602299,3.18807127685221,-0.0570895008292196,-4.32590744705161
1983-01-01,3.20802630250216,3.412561912428,-0.204535609925847,-5.0740039872737
1983-04-01,3.30674374690268,3.53992887973922,-0.233185132836537,-4.74230615356055
1983-07-01,3.27429735842327,3.48338587781583,-0.209088519392564,-4.14615746277519
1983-10-01,3.2574159584008,3.48744781903713,-0.230031860636332,-3.84331079135214
1984-01-01,3.36416294593534,3.57536095582008,-0.211198009884733,-3.430065807717
1984-04-01,3.47494522106892,3.69955938868646,-0.224614167617543,-3.08896234505266
