rstar,g,z,output gap
1961-01-01,4.85659544846806,4.83363298491515,0.0229624635529158,-2.90133553451469
1961-04-01,4.86384592655954,4.83967405398152,0.0241718725780182,-2.51733415282888
1961-07-01,4.85819082039711,4.83414858457805,0.0240422358190648,-1.81718657155346
1961-10-01,4.84723385851227,4.82345201386562,0.0237818446466503,-1.22928210255151
1962-01-01,4.84036275839888,4.81691893162156,0.0234438267773241,-0.522283130148992
1962-04-01,4.827046577536,4.80355576368859,0.0234908138474162,-0.318662274858525
1962-07-01,4.82255082053112,4.79832084805407,0.0242299724770505,-0.117256106236027
1962-10-01,4.81864930823343,4.79383126666844,0.0248180415649945,0.134808654803606
1963-01-01,4.80967170924549,4.78391392714085,0.0257577821046322,0.0875140598349162
1963-04-01,4.80765046641639,4.78046511669087,0.0271853497255226,0.234934476171389
1963-07-01,4.80447762526139,4.77586521696213,0.0286124082992649,0.439850358617235
1963-10-01,4.80528588859983,4.77627085019751,0.0290150384023127,1.22090357732279
1964-01-01,4.79139950351441,4.76314788988204,0.0282516136323669,1.81803651393082
1964-04-01,4.77250730924944,4.74423977208586,0.0282675371635808,1.78532580388796
1964-07-01,4.76463187235841,4.7352629832313,0.0293688891271122,1.75909542217786
1964-10-01,4.75874174475423,4.7279899744283,0.0307517703259333,1.79297052349452
1965-01-01,4.75751865903329,4.72635966367735,0.0311589953559412,2.38788287690275
1965-04-01,4.74036107598291,4.70958695306323,0.0307741229196825,2.6149498160695
1965-07-01,4.72780299750009,4.69747309921708,0.0303298982830116,2.9253366647016
1965-10-01,4.71382252669645,4.68504963986562,0.028772886830828,3.52016726507358
1966-01-01,4.69011309300396,4.66398054252529,0.0261325504786768,4.00851475161656
1966-04-01,4.66289926738518,4.63978594508227,0.0231133223029098,4.32497044523652
1966-07-01,4.63114468806779,4.61025825171225,0.0208864363555405,4.05054611012551
1966-10-01,4.61136224544775,4.5917252244121,0.0196370210356485,3.84180933396482
1967-01-01,4.59046015772152,4.57136289287838,0.0190972648431386,3.41504629450415
1967-04-01,4.57977249357539,4.56107472158624,0.0186977719891543,3.40516116218063
1967-07-01,4.55953511846953,4.54104865869204,0.0184864597774877,3.07792514809523
1967-10-01,4.54656232235915,4.52729209697921,0.0192702253799432,2.79132271806807
1968-01-01,4.53849521185379,4.51833949565881,0.020155716194981,2.80530448121655
1968-04-01,4.53057982924813,4.51080255898818,0.019777270259949,3.31421750452313
1968-07-01,4.50878225671681,4.49052223683674,0.0182600198800694,3.53665750377371
1968-10-01,4.48614040582387,4.46967578984273,0.0164646159811492,3.62369926988549
1969-01-01,4.46125090838878,4.4467753677755,0.0144755406132804,3.62920299515858
1969-04-01,4.43512883619929,4.42237011226012,0.012758723939174,3.41512767409876
1969-07-01,4.41354054020509,4.40237108104926,0.0111694591558331,3.31143318555235
1969-10-01,4.39034806103927,4.38110624415626,0.00924181688300941,3.2580673578002
1970-01-01,4.36361564744589,4.35612179126794,0.00749385617795447,2.91296446763641
1970-04-01,4.33996471483823,4.33341596948753,0.00654874535070164,2.37684669639103
1970-07-01,4.32306762593531,4.31708907557966,0.00597855035565489,2.00913345545666
1970-10-01,4.30366586031814,4.29793341658987,0.00573244372826918,1.49439446930327
1971-01-01,4.28964740722985,4.28362143160505,0.00602597562479824,1.05541703486688
1971-04-01,4.2844278103421,4.27965662236243,0.00477118797966613,1.58179710326345
1971-07-01,4.25956812310065,4.2585583633652,0.00100975973544677,2.23341945535208
1971-10-01,4.22273561497399,4.22594850093364,-0.00321288595965004,2.40053802749736
1972-01-01,4.18952781836039,4.19604610033999,-0.00651828197959819,2.26840968081746
1972-04-01,4.16854770553622,4.17881206382381,-0.0102643582875904,2.82627819219985
1972-07-01,4.13335514065217,4.14803762209827,-0.0146824814460978,3.09833127323529
1972-10-01,4.10736640747039,4.12711984522061,-0.0197534377502178,3.84317306408661
1973-01-01,4.07141484081197,4.0978255574937,-0.0264107166817212,4.64656080473114
1973-04-01,4.02695251225127,4.06026279264595,-0.0333102803946848,4.97802057376424
1973-07-01,3.9872013656725,4.02666324889137,-0.039461883218868,5.03599992800829
1973-10-01,3.95490389474582,4.00049870712086,-0.0455948123750339,5.30454297490519
1974-01-01,3.91661506755173,3.9682845300405,-0.0516694624887709,5.29273215801288
1974-04-01,3.88304468079813,3.93992899378023,-0.0568843129820976,5.14738378290272
1974-07-01,3.85089299961225,3.91139531815796,-0.0605023185457106,4.58129293395291
