"dates","y*(t)","y*(t-1)","y*(t-2)","g(t-1)"
1970-04-01,206.880700777882,206.342279320765,205.348475642772,1.07846125333528
1970-07-01,208.275131526968,206.880700777882,206.342279320765,1.0740396716898
1970-10-01,208.970837248282,208.275131526968,206.880700777882,1.0705413651883
1971-01-01,208.838626625048,208.970837248281,208.275131526968,1.07065796497511
1971-04-01,211.153457790349,208.838626625048,208.970837248282,1.06767426188263
1971-07-01,213.229482123441,211.153457790349,208.838626625048,1.06024829559505
1971-10-01,214.165669030161,213.229482123441,211.153457790349,1.05229361847702
1972-01-01,213.964895981221,214.165669030161,213.229482123441,1.04804264847141
1972-04-01,216.201360611673,213.964895981221,214.165669030161,1.0412763579561
1972-07-01,216.225481922936,216.201360611672,213.964895981221,1.03611467264478
1972-10-01,217.828077419579,216.225481922936,216.201360611672,1.02982358105874
1973-01-01,219.608689354034,217.828077419579,216.225481922936,1.02050306804438
1973-04-01,220.375921358307,219.608689354034,217.828077419579,1.01119726776923
1973-07-01,220.706380664853,220.375921358307,219.608689354034,1.00407279718807
1973-10-01,222.307572212911,220.706380664853,220.375921358307,0.995783421235407
1974-01-01,223.081772821619,222.307572212911,220.706380664853,0.987672285250388
1974-04-01,224.341395494475,223.081772821619,222.307572212911,0.979288951521689
1974-07-01,224.854294030303,224.341395494475,223.081772821619,0.972586784447069
1974-10-01,225.227891552929,224.854294030303,224.341395494475,0.968692843923999
1975-01-01,225.315209783125,225.227891552929,224.854294030303,0.968336161244087
1975-04-01,226.596078191121,225.315209783125,225.227891552929,0.967969701218867
1975-07-01,228.073528941233,226.596078191121,225.315209783125,0.965872462165811
1975-10-01,228.876127768974,228.073528941233,226.596078191121,0.963844292616356
1976-01-01,230.096919794278,228.876127768974,228.073528941233,0.961167951874679
1976-04-01,231.764103801049,230.096919794278,228.876127768974,0.956202074393553
1976-07-01,232.277898676886,231.764103801049,230.096919794278,0.951997061024421
1976-10-01,232.780116602507,232.277898676886,231.764103801049,0.949507034832576
1977-01-01,234.336994633503,232.780116602507,232.277898676886,0.945582342278608
1977-04-01,235.187303038951,234.336994633503,232.780116602507,0.941392055035037
1977-07-01,235.945686690398,235.18730303895,234.336994633503,0.937815899842073
1977-10-01,237.433192533571,235.945686690398,235.187303038951,0.932791479862867
1978-01-01,238.274971570482,237.433192533571,235.945686690398,0.927632575408863
1978-04-01,238.997383516675,238.274971570482,237.433192533571,0.923277343219695
1978-07-01,239.939658108756,238.997383516675,238.274971570482,0.919128214206937
1978-10-01,240.815119625035,239.939658108756,238.997383516675,0.915118842160394
1979-01-01,241.6638650947,240.815119625035,239.939658108756,0.911283527313577
1979-04-01,242.991692749529,241.6638650947,240.815119625035,0.906221477884949
1979-07-01,243.852379382447,242.991692749529,241.6638650947,0.900887936949832
