0.735470919134941,0.2,0,0.200880909774921,0.2,0,0
0.2,0.2,0,0,0,0,0
0,0,0.2,0,0,0,0
0.200880909774921,0,0,0.200880909774921,0.2,0,0
0.2,0,0,0.2,0.2,0,0
0,0,0,0,0,0.209346277054023,0.2
0,0,0,0,0,0.2,0.2
