Date,gdp.log,real.rate,interest.rate,inflation,inflation.expectations,core.inflation.q
1991-01-01,12.5814839622432,5.83318701281204,14.5484537133751,4.91174921866106,8.71526670056308,4.91174921866106
1991-04-01,12.5802225097559,7.14233259719553,12.6358504225504,3.28260497897657,5.49351782535489,3.28260497897657
1991-07-01,12.578036121984,7.19588461141927,11.5680262945445,3.56457916963892,4.3721416831252,3.56457916963892
1991-10-01,12.5797718508747,7.04280508099928,11.0905909783074,4.43221022195603,4.04778589730814,4.43221022195603
1992-01-01,12.5798441075718,7.21307486461746,11.0905909783074,4.23067008418837,3.87751611368997,4.23067008418837
1992-04-01,12.5786632605643,6.21897858770139,10.7219832970143,5.78455936146834,4.50300470931291,5.78455936146834
1992-07-01,12.5850123792323,6.12594357669436,10.408411693139,2.68243279816583,4.28246811644464,2.68243279816583
1992-10-01,12.5919539024089,4.46442823348298,7.93413864382431,1.18117939754277,3.46971041034133,1.18117939754277
1993-01-01,12.5991614825703,4.61532770487524,6.41070117620051,-2.46667767187586,1.79537347132527,-2.46667767187586
1993-04-01,12.60410687962,5.13555079388005,6.13706218325862,2.60911103368155,1.00151138937857,2.60911103368155
1993-07-01,12.6119543335236,4.90304065755163,6.13706218325862,3.6124733434795,1.23402152570699,3.6124733434795
1993-10-01,12.6185696385489,4.39677745879344,5.91038894861455,2.29953925399928,1.51361148982112,2.29953925399928
1994-01-01,12.6302580961291,2.81633882699841,5.43914126844287,1.97008613461752,2.62280244144446,1.97008613461752
1994-04-01,12.6418600184135,2.6703851395927,5.33316146166838,2.76900655620641,2.66277632207568,2.76900655620641
1994-07-01,12.6532233751254,3.24313924794719,5.45645855262213,1.81464527387655,2.21331930467494,1.81464527387655
1994-10-01,12.659270215781,3.56038653624194,6.00480426523702,3.22393295127982,2.44441772899507,3.22393295127982
1995-01-01,12.6635069861949,3.71497837362063,6.76088205817105,4.3760299568389,3.04590368455042,4.3760299568389
1995-04-01,12.6671963395948,3.50388771654251,6.94708132310204,4.35816624424288,3.44319360655954,4.35816624424288
1995-07-01,12.6763949739859,3.30802916973541,6.94708132310204,2.59807946110496,3.63905215336664,2.59807946110496
1995-10-01,12.6776812361361,3.94242097917485,6.89971552101181,0.496902505161074,2.95729454183695,0.496902505161074
1996-01-01,12.6868214629136,3.87321171239461,6.40638645292928,2.67955075162978,2.53317474053467,2.67955075162978
1996-04-01,12.6903766601108,4.25061505819752,6.12931572386843,1.74026994478783,1.87870066567091,1.74026994478783
1996-07-01,12.6991486730887,4.17446778042056,5.93551520744515,2.12746650651968,1.76104742702459,2.12746650651968
1996-10-01,12.7068236907246,3.8041674886811,6.11608349341397,2.70037681599418,2.31191600473287,2.70037681599418
1997-01-01,12.7205356460134,4.2167251990249,6.20432945048037,1.3823037385202,1.98760425145547,1.3823037385202
1997-04-01,12.7291311416831,4.63999514382151,6.48558940587745,1.17222998718966,1.84559426205593,1.17222998718966
1997-07-01,12.7364538072448,5.38102445578305,7.21215171556999,2.06959849744374,1.83112725978695,2.06959849744374
1997-10-01,12.7482602991141,5.73178655236139,7.51601621667808,2.51278643411316,1.78422966431669,2.51278643411316
1998-01-01,12.7569013686132,5.94339765126471,7.62680455676019,0.979012703235344,1.68340690549548,0.979012703235344
1998-04-01,12.7656855763187,6.07746415078325,7.71182665687624,0.97605238957971,1.63436250609299,0.97605238957971
1998-07-01,12.772490958028,6.55980348773513,7.89989862623934,0.892529027088638,1.34009513850421,0.892529027088638
1998-10-01,12.7825343129355,6.10136518693069,7.19726352191639,1.53599922003908,1.09589833498569,1.53599922003908
1999-01-01,12.788821642665,4.89514860493327,5.9429253673106,0.786526412801884,1.04777676237733,0.786526412801884
1999-04-01,12.7908826623857,4.53656466335815,5.41413242003992,0.29521636679748,0.877567756681771,0.29521636679748
1999-07-01,12.809103634147,4.61622820407669,5.26953920229969,-0.00449800674643882,0.653310998223002,-0.00449800674643882
1999-10-01,12.8234100220262,5.25985510340996,5.6323574426467,0.412764584094,0.372502339236731,0.412764584094
2000-01-01,12.8309998701127,6.03629913712702,6.12867021104428,-0.333998648475979,0.0923710739172655,-0.333998648475979
2000-04-01,12.8365808330395,6.30305405958296,6.27163923329812,-0.19992723401096,-0.0314148262848444,-0.19992723401096
2000-07-01,12.8393105733362,6.28494297691928,6.27163923329812,0.0679463239082833,-0.0133037436211638,0.0679463239082833
2000-10-01,12.8408833656845,6.00600506788447,6.27163923329812,1.52851622023324,0.265634165413647,1.52851622023324
2001-01-01,12.8550876715301,5.65605350989972,6.11608349341397,0.443584623926441,0.460029983514252,0.443584623926441
2001-04-01,12.8634190582515,4.52240750649593,5.5895327433467,2.22845377933511,1.06712523685077,2.22845377933511
2001-07-01,12.8713551879418,3.7594868998041,5.25812114362429,1.793982351786,1.4986342438202,1.793982351786
2001-10-01,12.8750603213725,3.15307192792397,4.38231195684367,0.450939360631242,1.2292400289197,0.450939360631242
2002-01-01,12.8794787468998,2.59778151077681,4.13868168856417,1.69022521939708,1.54090017778736,1.69022521939708
2002-04-01,12.8845299563457,2.77590073229184,4.13868168856417,1.51597689327501,1.36278095627234,1.51597689327501
2002-07-01,12.8921322685882,2.81855756649176,4.13868168856417,1.62335501498631,1.32012412207241,1.62335501498631
2002-10-01,12.9006862503643,2.4730394500206,4.13868168856417,1.83301182651588,1.66564223854357,1.83301182651588
2003-01-01,12.9073020765334,2.4574142006114,3.9795984182013,1.11639313558242,1.52218421758991,1.11639313558242
2003-04-01,12.9166200601452,2.59211861174004,3.87508164905919,0.559092172191956,1.28296303731914,0.559092172191956
2003-07-01,12.926871471057,2.40229305241026,3.64040689077825,1.44395821918169,1.23811383836799,1.44395821918169
2003-10-01,12.9352792977807,2.71105584877528,3.76814484948598,1.10891247588671,1.05708900071069,1.10891247588671
