0.554940012144118,0.2,0,0.200193743299825,0.2,0,0
0.2,0.2,0,0,0,0,0
0,0,0.2,0,0,0,0
0.200193743299825,0,0,0.200193743299825,0.2,0,0
0.2,0,0,0.2,0.2,0,0
0,0,0,0,0,0.270289698736494,0.2
0,0,0,0,0,0.2,0.2
