1.14553648719721,0.2,0,0.200420031965515,0.2,0,0
0.2,0.2,0,0,0,0,0
0,0,0.2,0,0,0,0
0.200420031965515,0,0,0.200420031965515,0.2,0,0
0.2,0,0,0.2,0.2,0,0
0,0,0,0,0,0.264708279579616,0.2
0,0,0,0,0,0.2,0.2
