"dates","y*(t)","y*(t-1)","y*(t-2)","g(t-1)"
1992-04-01,1259.54998019033,1259.77270930986,1259.77793938223,0.590899194998246
1992-07-01,1259.98901353366,1259.54998019033,1259.77270930986,0.591217543303323
1992-10-01,1260.41457015349,1259.98901353366,1259.54998019033,0.591638412555683
1993-01-01,1260.81559884925,1260.41457015349,1259.98901353366,0.592178475521275
1993-04-01,1260.96788146654,1260.81559884925,1260.41457015349,0.592982430947938
1993-07-01,1261.41811787533,1260.96788146654,1260.81559884925,0.593892839604563
1993-10-01,1261.78085620227,1261.41811787533,1260.96788146654,0.594953656497805
1994-01-01,1262.70327712056,1261.78085620227,1261.41811787533,0.595847574663385
1994-04-01,1263.68320565632,1262.70327712056,1261.78085620227,0.596535460839042
1994-07-01,1264.71441490137,1263.68320565632,1262.70327712056,0.596998348484277
1994-10-01,1265.30113493504,1264.71441490137,1263.68320565632,0.597496735430411
1995-01-01,1265.79049071567,1265.30113493504,1264.71441490137,0.598097205171994
1995-04-01,1266.29214372358,1265.79049071567,1265.30113493504,0.598785411256372
1995-07-01,1267.38678130294,1266.29214372358,1265.79049071567,0.599210734112133
1995-10-01,1267.71403009622,1267.38678130294,1266.29214372358,0.599786390666972
1996-01-01,1268.82528113535,1267.71403009622,1267.38678130294,0.600072375935315
1996-04-01,1269.36561469676,1268.82528113535,1267.71403009622,0.600372665956827
1996-07-01,1270.3971263386,1269.36561469676,1268.82528113535,0.600417262561763
1996-10-01,1271.28205976857,1270.3971263386,1269.36561469676,0.600279872767747
1997-01-01,1272.72534817951,1271.28205976857,1270.3971263386,0.599653255803999
1997-04-01,1273.619850755,1272.72534817951,1271.28205976857,0.598849005103075
1997-07-01,1274.35570999451,1273.619850755,1272.72534817951,0.597979584700357
1997-10-01,1275.51411847114,1274.35570999451,1273.619850755,0.596812537422236
1998-01-01,1276.34238743478,1275.51411847114,1274.35570999451,0.595531398461584
1998-04-01,1277.17641572571,1276.34238743478,1275.51411847114,0.594140745819243
1998-07-01,1277.80764978926,1277.17641572571,1276.34238743478,0.592751605395769
1998-10-01,1278.7587215604,1277.80764978926,1277.17641572571,0.591178504902893
1999-01-01,1279.33285389002,1278.7587215604,1277.80764978926,0.589620384159637
1999-04-01,1279.47249076159,1279.33285389002,1278.7587215604,0.588316571935537
1999-07-01,1281.20143083047,1279.47249076159,1279.33285389002,0.586353527007969
1999-10-01,1282.53298431102,1281.20143083047,1279.47249076159,0.58392427758263
2000-01-01,1283.20641002888,1282.53298431102,1281.20143083047,0.581423670714655
2000-04-01,1283.70336909836,1283.20641002888,1282.53298431102,0.578965072505054
2000-07-01,1283.9437717737,1283.70336909836,1283.20641002888,0.576688178664017
2000-10-01,1284.09142902563,1283.9437717737,1283.70336909836,0.574635443192707
2001-01-01,1285.51384644789,1284.09142902563,1283.9437717737,0.572070963372672
2001-04-01,1286.37012467787,1285.51384644789,1284.09142902563,0.569292582197212
2001-07-01,1287.20296107929,1286.37012467787,1285.51384644789,0.566338209499139
2001-10-01,1287.62145027805,1287.20296107929,1286.37012467787,0.563448334457871
2002-01-01,1288.10973552542,1287.62145027805,1287.20296107929,0.56059171289884
2002-04-01,1288.65183936865,1288.10973552542,1287.62145027805,0.557736229950413
2002-07-01,1289.43754737324,1288.65183936865,1288.10973552542,0.554744347195151
2002-10-01,1290.31246693584,1289.43754737324,1288.65183936865,0.551568140197858
2003-01-01,1290.99216466662,1290.31246693584,1289.43754737324,0.548328008447565
2003-04-01,1291.94164574842,1290.99216466662,1290.31246693584,0.544884259155139
2003-07-01,1292.99088490059,1291.94164574842,1290.99216466662,0.541186404373801
2003-10-01,1293.86686845672,1292.99088490059,1291.94164574842,0.537345566077883
2004-01-01,1294.45479465058,1293.86686845672,1292.99088490059,0.533536488353837
2004-04-01,1294.86094107817,1294.45479465058,1293.86686845672,0.529864035915937
2004-07-01,1295.0662312432,1294.86094107817,1294.45479465058,0.526428628207559
2004-10-01,1295.40984808276,1295.0662312432,1294.86094107817,0.523128352577605
2005-01-01,1296.2247140408,1295.40984808276,1295.0662312432,0.519662878805202
2005-04-01,1297.39636512404,1296.2247140408,1295.40984808276,0.515797359259571
2005-07-01,1298.42873295096,1297.39636512404,1296.2247140408,0.511591431737945
2005-10-01,1299.78762501513,1298.42873295096,1297.39636512404,0.506856696870138
2006-01-01,1300.04373122151,1299.78762501513,1298.42873295096,0.502208780172456
2006-04-01,1300.14326813597,1300.04373122151,1299.78762501513,0.49774626080658
2006-07-01,1300.08919875549,1300.14326813597,1300.04373122151,0.493533765737526
2006-10-01,1300.45176411455,1300.08919875549,1300.14326813597,0.489314684026643
2007-01-01,1301.24133997475,1300.45176411455,1300.08919875549,0.48482785954581
2007-04-01,1301.76081100907,1301.24133997475,1300.45176411455,0.480224699440512
2007-07-01,1302.49730329797,1301.76081100907,1301.24133997475,0.475405754554704
2007-10-01,1303.01380775251,1302.49730329797,1301.76081100907,0.470518151511935
2008-01-01,1303.69648092529,1303.01380775251,1302.49730329797,0.465505496502522
2008-04-01,1303.38037939302,1303.69648092529,1303.01380775251,0.460964554896524
2008-07-01,1302.11625036889,1303.38037939302,1303.69648092529,0.457469932595939
2008-10-01,1300.36219658408,1302.11625036889,1303.38037939302,0.455300711834581
2009-01-01,1298.89012351326,1300.36219658408,1302.11625036889,0.454263190835227
2009-04-01,1298.83435559204,1298.89012351326,1300.36219658408,0.453505411594949
2009-07-01,1298.96948850819,1298.83435559204,1298.89012351326,0.452873963349211
2009-10-01,1299.21479501253,1298.96948850819,1298.83435559204,0.45230728715224
2010-01-01,1299.69846283206,1299.21479501253,1298.96948850819,0.451681280131347
2010-04-01,1300.47779074959,1299.69846283206,1299.21479501253,0.450847988823331
2010-07-01,1300.89424014776,1300.47779074959,1299.69846283206,0.45003942453543
2010-10-01,1300.72074986689,1300.89424014776,1300.47779074959,0.449625254744836
2011-01-01,1301.13763252346,1300.72074986689,1300.89424014776,0.449296696220088
2011-04-01,1301.0698237269,1301.13763252346,1300.72074986689,0.449325842775534
2011-07-01,1301.2589169524,1301.0698237269,1301.13763252346,0.449576691570178
2011-10-01,1301.37316192406,1301.2589169524,1301.0698237269,0.450079691811193
2012-01-01,1301.98788711578,1301.37316192406,1301.2589169524,0.450544408560385
2012-04-01,1301.92813018186,1301.98788711578,1301.37316192406,0.45133621075261
2012-07-01,1303.18751154876,1301.92813018186,1301.98788711578,0.451710001224445
2012-10-01,1303.11940771845,1303.18751154876,1301.92813018186,0.452388283913551
2013-01-01,1303.85694447032,1303.11940771845,1303.18751154876,0.452932345281366
2013-04-01,1304.4840917006,1303.85694447032,1303.11940771845,0.453373311553258
2013-07-01,1305.50570461166,1304.4840917006,1303.85694447032,0.45348435474596
2013-10-01,1306.10230905592,1305.50570461166,1304.4840917006,0.45349916426871
2014-01-01,1306.80711703723,1306.10230905592,1305.50570461166,0.45336531320293
2014-04-01,1307.48813236986,1306.80711703723,1306.10230905592,0.453091307172228
2014-07-01,1308.0675869961,1307.48813236986,1306.80711703723,0.452734570870827
2014-10-01,1308.6077369101,1308.0675869961,1307.48813236986,0.452316802228449
2015-01-01,1309.09663584287,1308.6077369101,1308.0675869961,0.451865309044705
2015-04-01,1309.75746060283,1309.09663584287,1308.6077369101,0.451282324798289
2015-07-01,1310.13361651943,1309.75746060283,1309.09663584287,0.450727462054656
2015-10-01,1310.8261283017,1310.13361651943,1309.75746060283,0.450029019789482
2016-01-01,1310.94832432732,1310.8261283017,1310.13361651943,0.449505352251774
2016-04-01,1311.43884431003,1310.94832432732,1310.8261283017,0.44895692552082
2016-07-01,1311.85855136206,1311.43884431003,1310.94832432732,0.448413413854682
2016-10-01,1312.4867986275,1311.85855136206,1311.43884431003,0.447760477719268
2017-01-01,1313.05646849432,1312.4867986275,1311.85855136206,0.447032638606526
2017-04-01,1313.3179598301,1313.05646849432,1312.4867986275,0.446411656460427
2017-07-01,1313.67718635363,1313.3179598301,1313.05646849432,0.445849059434213
2017-10-01,1314.09825608163,1313.67718635363,1313.3179598301,0.445304593688594
2018-01-01,1314.1832560941,1314.09825608163,1313.67718635363,0.444965629545599
2018-04-01,1314.73281025879,1314.1832560941,1314.09825608163,0.444572039181537
2018-07-01,1315.34481904233,1314.73281025879,1314.1832560941,0.444079891317147
2018-10-01,1315.59232451084,1315.34481904233,1314.73281025879,0.443701433127713
2019-01-01,1316.29845296303,1315.59232451084,1315.34481904233,0.443187373753663
2019-04-01,1316.18398055123,1316.29845296303,1315.59232451084,0.442997706053058
2019-07-01,1316.74830069016,1316.18398055123,1316.29845296303,0.442761630358995
2019-10-01,1316.80489681875,1316.74830069016,1316.18398055123,0.442749728662331
